city,product_type,status,request_time,begin_trip_time,begintrip_lat,begintrip_lng,begintrip_address,dropoff_time,dropoff_lat,dropoff_lng,dropoff_address,distance,fare_currency,fare_amount
Mexico City,uberX,completed,2019-10-24T01:53:58.000Z,2019-10-24T01:59:29.000Z,19.4697356,-99.0528452,,2019-10-24T02:15:42.000Z,19.4874802,-99.0490434,"Av. Central 764, Valle de Aragon 1ra Secc, 57100 Nezahualcóyotl, Méx., México",2.58,Mexican Peso,58.23
Mexico City,uberX,completed,2019-10-23T23:44:00.000Z,2019-10-23T23:47:10.000Z,19.3930217,-99.1747854,,2019-10-24T00:50:55.000Z,19.4696487,-99.0528063,"Calle de los Bosques de Mongolia 82, Bosques de Aragón, 57170 Ciudad Nezahualcóyotl, Ciudad de México",11.89,Mexican Peso,215.37
Mexico City,uberX,completed,2019-10-23T18:58:47.000Z,2019-10-23T19:00:57.000Z,19.3992092,-99.1381281,,2019-10-23T19:24:49.000Z,19.3930885,-99.1752989,"Montecito 38, Col Nápoles Benito Juárez, 03810 Ciudad de México",3.82,Mexican Peso,81.69
Mexico City,uberX,completed,2019-10-23T15:22:26.000Z,2019-10-23T15:28:47.000Z,19.4697347,-99.0528625,,2019-10-23T15:56:38.000Z,19.39925,-99.1382193,"Calle Aragón 95, Álamos, 03400 Benito Juárez, Ciudad de México",9.53,Mexican Peso,128.84
Mexico City,uberX,driver_canceled,2019-10-23T15:16:17.000Z,,19.4694912,-99.0526974,,,19.4717301,-99.0537059,"Calle Aragón 95, Álamos, 03400 Benito Juárez, Ciudad de México",0.0,Mexican Peso,35.0
Mexico City,uberX,completed,2019-10-22T23:16:26.000Z,2019-10-22T23:18:21.000Z,19.3992754,-99.1380908,,2019-10-23T00:16:01.000Z,19.4875355,-99.0489324,"Av. Central 764, Valle de Aragon 1ra Secc, 57100 Nezahualcóyotl, Méx., México",11.09,Mexican Peso,200.2
Mexico City,uberX,completed,2019-10-22T14:54:34.000Z,2019-10-22T14:57:13.000Z,19.4697003,-99.0528457,,2019-10-22T15:28:09.000Z,19.3992728,-99.1380883,"Calle Aragón 95, Álamos, 03400 Benito Juárez, Ciudad de México",10.5,Mexican Peso,140.58
Mexico City,uberX,completed,2019-10-21T23:58:20.000Z,2019-10-22T00:01:54.000Z,19.3934047,-99.1756361,,2019-10-22T00:47:22.000Z,19.346492,-99.2130788,"Blvd. Adolfo López Mateos 2551, Lomas de San Ángel Inn, 01790 Ciudad de México, CDMX, México",5.67,Mexican Peso,135.17
Mexico City,uberX,completed,2019-10-21T21:33:39.000Z,2019-10-21T21:36:45.000Z,19.3992264,-99.1381338,,2019-10-21T21:56:45.000Z,19.3928875,-99.1749561,"Montecito 38, Col Nápoles Benito Juárez, 03810 Ciudad de México",3.26,Mexican Peso,69.54
Mexico City,uberX,completed,2019-10-21T13:45:58.000Z,2019-10-21T13:49:02.000Z,19.4875142,-99.0490127,,2019-10-21T14:40:36.000Z,19.5072755,-99.2337151,"interior 102, Cto. Medicos 17, Cd. Satélite, 53100 Naucalpan de Juárez, Méx., México",15.95,Mexican Peso,219.22
Mexico City,uberX,completed,2019-10-17T14:11:12.000Z,2019-10-17T14:13:33.000Z,19.471497,-99.0547288,,2019-10-17T15:30:31.000Z,19.3932437,-99.1749099,"Montecito 38, Col Nápoles Benito Juárez, 03810 Ciudad de México",14.3,Mexican Peso,248.07
Mexico City,uberX,completed,2019-10-09T14:58:12.000Z,2019-10-09T15:00:12.000Z,19.4457707,-99.1535063,,2019-10-09T15:27:05.000Z,19.436297,-99.2209271,"Av Industria Militar S/N, Miguel Hidalgo, Col Residencial Militar Miguel Hidalgo, 11600 Ciudad de México, Ciudad de México",5.48,Mexican Peso,97.05
Mexico City,uberX,completed,2019-10-08T16:21:20.000Z,2019-10-08T16:23:42.000Z,19.3991784,-99.1381092,,2019-10-08T16:55:32.000Z,19.4402782,-99.2047036,"Lago Zúric 245, Miguel Hidalgo 245, Col Ampliación Granada Miguel Hidalgo, 11529 Ciudad de México, Ciudad de México",7.28,Mexican Peso,121.88
Mexico City,uberX,completed,2019-10-04T05:35:00.000Z,2019-10-04T05:37:21.000Z,19.4139097,-99.1649767,,2019-10-04T06:07:25.000Z,19.4209036,-99.0500445,"Calle 11, Estado de Mexico, Nezahualcóyotl, Méx., México",9.52,Mexican Peso,321.06
Mexico City,uberX,completed,2019-10-03T20:59:41.000Z,2019-10-03T21:01:29.000Z,19.3992769,-99.1381293,,2019-10-03T21:42:34.000Z,19.4875063,-99.048976,"Av. Central 764, Valle de Aragon 1ra Secc, 57100 Nezahualcóyotl, Méx., México",11.06,Mexican Peso,166.8
Mexico City,uberX,completed,2019-10-03T14:12:51.000Z,2019-10-03T14:17:24.000Z,19.47354,-99.0551767,,2019-10-03T15:07:18.000Z,19.3709783,-99.1797,"Parroquia 194, Col Del Valle Benito Juárez, 03100 Ciudad de México",15.88,Mexican Peso,218.83
Mexico City,uberX,completed,2019-10-02T22:30:06.000Z,2019-10-02T22:31:10.000Z,19.399215,-99.1381593,,2019-10-02T23:06:46.000Z,19.4691383,-99.0542267,"Calle de los Bosques de Mongolia 82, Bosques de Aragón, 57170 Ciudad Nezahualcóyotl, Ciudad de México",9.95,Mexican Peso,147.6
Mexico City,uberX,completed,2019-09-27T23:11:26.000Z,2019-09-27T23:14:27.000Z,19.3992826,-99.1381242,,2019-09-28T00:22:23.000Z,19.4875132,-99.0489619,"Av. Central 764, Valle de Aragon 1ra Secc, 57100 Nezahualcóyotl, Méx., México",11.72,Mexican Peso,224.26
